Month,Options,Chart,Last,Change,Prior Settle,Open,High,Low,Volume,Updated
"FEB 2025
CLG5",OPT,,69.33,+0.23 (+0.33%),69.10,69.34,69.74,68.81,"9,752","07:37:15 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.42,+0.32 (+0.46%),69.10,69.34,69.74,68.81,"10,104","07:47:27 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.27,+0.17 (+0.25%),69.10,69.34,69.74,68.81,"10,316","07:58:48 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.10,UNCH (UNCH),69.10,69.34,69.74,68.81,"11,315","08:08:55 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.07,-0.03 (-0.04%),69.10,69.34,69.74,68.81,"11,798","08:18:50 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,68.96,-0.14 (-0.20%),69.10,69.34,69.74,68.81,"12,726","08:29:54 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.09,-0.01 (-0.01%),69.10,69.34,69.74,68.81,"13,354","08:39:10 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.31,+0.21 (+0.30%),69.10,69.34,69.74,68.81,"14,986","08:50:53 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.35,+0.25 (+0.36%),69.10,69.34,69.74,68.81,"17,481","09:00:49 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.47,+0.37 (+0.54%),69.10,69.34,69.74,68.81,"18,687","09:10:58 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.38,+0.28 (+0.41%),69.10,69.34,69.74,68.81,"19,774","09:21:46 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.24,+0.14 (+0.20%),69.10,69.34,69.74,68.81,"20,581","09:31:31 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.45,+0.35 (+0.51%),69.10,69.34,69.74,68.81,"21,243","09:42:52 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.26,+0.16 (+0.23%),69.10,69.34,69.74,68.81,"22,497","09:52:37 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.44,+0.34 (+0.49%),69.10,69.34,69.74,68.81,"23,617","10:02:57 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.07,-0.03 (-0.04%),69.10,69.34,69.74,68.81,"24,631","10:13:53 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,68.97,-0.13 (-0.19%),69.10,69.34,69.74,68.81,"25,744","10:23:51 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.11,+0.01 (+0.01%),69.10,69.34,69.74,68.81,"26,101","10:34:46 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.02,-0.08 (-0.12%),69.10,69.34,69.74,68.81,"26,257","10:44:50 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.02,-0.08 (-0.12%),69.10,69.34,69.74,68.81,"26,588","10:54:51 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.61,+0.31 (+0.45%),-,69.34,69.68,69.32,377,"21:10:52 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.61,+0.31 (+0.45%),-,69.34,69.68,69.32,380,"21:21:21 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.74,+0.44 (+0.63%),-,69.34,69.74,69.32,400,"21:34:29 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.70,+0.40 (+0.58%),-,69.34,69.74,69.32,429,"21:46:52 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.62,+0.32 (+0.46%),-,69.34,69.74,69.32,631,"21:51:13 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.62,+0.32 (+0.46%),-,69.34,69.74,69.32,634,"22:06:15 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.50,+0.20 (+0.29%),-,69.34,69.74,69.32,648,"22:17:07 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.50,+0.20 (+0.29%),-,69.34,69.74,69.32,649,"22:19:06 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.50,+0.20 (+0.29%),-,69.34,69.74,69.32,651,"22:33:24 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.50,+0.20 (+0.29%),-,69.34,69.74,69.32,656,"22:47:49 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.50,+0.20 (+0.29%),-,69.34,69.74,69.32,656,"22:47:49 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.50,+0.20 (+0.29%),-,69.34,69.74,69.32,657,"23:04:12 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.49,+0.19 (+0.27%),-,69.34,69.74,69.32,664,"23:14:56 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.49,+0.19 (+0.27%),-,69.34,69.74,69.32,668,"23:29:20 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.49,+0.19 (+0.27%),-,69.34,69.74,69.32,668,"23:29:20 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.49,+0.19 (+0.27%),-,69.34,69.74,69.32,668,"23:29:20 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.58,+0.28 (+0.40%),69.30,69.34,69.74,69.32,707,"23:57:39 CT
17 Oct 2024"
"FEB 2025
CLG5",OPT,,69.65,+0.35 (+0.51%),69.30,69.34,69.74,69.32,708,"00:03:13 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.65,+0.35 (+0.51%),69.30,69.34,69.74,69.32,708,"00:03:13 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.69,+0.39 (+0.56%),69.30,69.34,69.75,69.32,725,"00:30:43 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.60,+0.30 (+0.43%),69.30,69.34,69.75,69.32,730,"00:35:03 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.63,+0.33 (+0.48%),69.30,69.34,69.75,69.32,732,"00:47:03 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.65,+0.35 (+0.51%),69.30,69.34,69.75,69.32,737,"00:56:37 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.70,+0.40 (+0.58%),69.30,69.34,69.75,69.32,866,"01:10:32 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.79,+0.49 (+0.71%),69.30,69.34,69.79,69.32,881,"01:20:39 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.75,+0.45 (+0.65%),69.30,69.34,69.79,69.32,"1,000","01:32:50 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.80,+0.50 (+0.72%),69.30,69.34,69.83,69.32,"1,201","01:40:00 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.62,+0.32 (+0.46%),69.30,69.34,69.83,69.32,"1,568","01:48:35 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.61,+0.31 (+0.45%),69.30,69.34,69.83,69.32,"1,583","02:03:00 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.61,+0.31 (+0.45%),69.30,69.34,69.83,69.32,"1,652","02:13:28 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.55,+0.25 (+0.36%),69.30,69.34,69.83,69.32,"1,676","02:22:37 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.49,+0.19 (+0.27%),69.30,69.34,69.83,69.32,"2,172","02:34:26 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.43,+0.13 (+0.19%),69.30,69.34,69.83,69.32,"2,224","02:44:34 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.37,+0.07 (+0.10%),69.30,69.34,69.83,69.32,"2,269","02:55:00 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.30,UNCH (UNCH),69.30,69.34,69.83,69.30,"2,389","03:05:31 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.27,-0.03 (-0.04%),69.30,69.34,69.83,69.26,"2,494","03:15:55 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.40,+0.10 (+0.14%),69.30,69.34,69.83,69.26,"2,601","03:25:59 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.56,+0.26 (+0.38%),69.30,69.34,69.83,69.26,"3,092","03:36:52 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.55,+0.25 (+0.36%),69.30,69.34,69.83,69.26,"3,134","03:45:31 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.42,+0.12 (+0.17%),69.30,69.34,69.83,69.26,"3,344","03:56:22 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.31,+0.01 (+0.01%),69.30,69.34,69.83,69.26,"3,420","04:07:19 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.54,+0.24 (+0.35%),69.30,69.34,69.83,69.26,"3,732","04:17:55 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.48,+0.18 (+0.26%),69.30,69.34,69.83,69.26,"4,112","04:26:51 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.37,+0.07 (+0.10%),69.30,69.34,69.83,69.26,"4,190","04:38:53 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.31,+0.01 (+0.01%),69.30,69.34,69.83,69.26,"4,233","04:47:34 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.29,-0.01 (-0.01%),69.30,69.34,69.83,69.26,"4,253","04:58:58 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.10,-0.20 (-0.29%),69.30,69.34,69.83,69.04,"4,643","05:08:58 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.96,-0.34 (-0.49%),69.30,69.34,69.83,68.94,"5,206","05:19:50 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.93,-0.37 (-0.53%),69.30,69.34,69.83,68.93,"5,285","05:29:44 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.98,-0.32 (-0.46%),69.30,69.34,69.83,68.92,"5,442","05:39:51 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.97,-0.33 (-0.48%),69.30,69.34,69.83,68.92,"5,537","05:50:13 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.02,-0.28 (-0.40%),69.30,69.34,69.83,68.87,"5,569","06:00:00 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.00,-0.30 (-0.43%),69.30,69.34,69.83,68.87,"5,657","06:10:47 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.07,-0.23 (-0.33%),69.30,69.34,69.83,68.87,"5,790","06:21:14 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.06,-0.24 (-0.35%),69.30,69.34,69.83,68.87,"5,939","06:30:27 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.23,-0.07 (-0.10%),69.30,69.34,69.83,68.87,"6,037","06:41:42 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.16,-0.14 (-0.20%),69.30,69.34,69.83,68.87,"6,140","06:47:47 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.28,-0.02 (-0.03%),69.30,69.34,69.83,68.87,"6,415","07:01:34 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.30,UNCH (UNCH),69.30,69.34,69.83,68.87,"6,481","07:11:52 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.44,+0.14 (+0.20%),69.30,69.34,69.83,68.87,"6,572","07:22:59 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.36,+0.06 (+0.09%),69.30,69.34,69.83,68.87,"6,770","07:32:06 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.11,-0.19 (-0.27%),69.30,69.34,69.83,68.87,"6,867","07:43:56 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.02,-0.28 (-0.40%),69.30,69.34,69.83,68.87,"7,243","07:53:30 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,69.04,-0.26 (-0.38%),69.30,69.34,69.83,68.87,"7,547","08:03:19 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.53,-0.77 (-1.11%),69.30,69.34,69.83,68.50,"9,487","08:14:43 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.65,-0.65 (-0.94%),69.30,69.34,69.83,68.25,"12,225","08:24:39 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.39,-0.91 (-1.31%),69.30,69.34,69.83,68.25,"12,985","08:35:59 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.37,-0.93 (-1.34%),69.30,69.34,69.83,68.25,"14,014","08:45:59 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.44,-0.86 (-1.24%),69.30,69.34,69.83,68.25,"14,830","08:56:52 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.38,-0.92 (-1.33%),69.30,69.34,69.83,68.25,"15,333","09:06:59 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.01,-1.29 (-1.86%),69.30,69.34,69.83,67.85,"16,088","09:16:50 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,67.81,-1.49 (-2.15%),69.30,69.34,69.83,67.66,"17,807","09:27:58 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,67.90,-1.40 (-2.02%),69.30,69.34,69.83,67.66,"20,220","09:37:57 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,68.01,-1.29 (-1.86%),69.30,69.34,69.83,67.66,"21,622","09:48:57 CT
18 Oct 2024"
"FEB 2025
CLG5",OPT,,67.92,-1.38 (-1.99%),69.30,69.34,69.83,67.66,"22,965","09:58:56 CT
18 Oct 2024"
