Datetime,Price
2021-03-24 06:39:00,4894.274509803921
2021-03-24 06:40:00,4894.196078431372
2021-03-24 06:41:00,4894.117647058823
2021-03-24 06:42:00,4894.0392156862745
2021-03-24 06:43:00,4893.9607843137255
2021-03-24 06:44:00,4893.882352941177
2021-03-24 06:45:00,4893.803921568628
2021-03-24 06:46:00,4893.725490196079
2021-03-24 06:47:00,4893.64705882353
2021-03-24 06:48:00,4893.568627450981
2021-03-24 06:49:00,4893.490196078431
2021-03-24 06:50:00,4893.411764705882
2021-03-24 06:51:00,4893.333333333333
2021-03-24 06:52:00,4893.254901960784
2021-03-24 06:53:00,4893.176470588235
2021-03-24 06:54:00,4893.098039215686
2021-03-24 06:55:00,4893.019607843137
2021-03-24 06:56:00,4892.941176470588
2021-03-24 06:57:00,4892.862745098039
2021-03-24 06:58:00,4892.78431372549
2021-03-24 06:59:00,4892.705882352941
2021-03-24 07:00:00,4892.6274509803925
2021-03-24 07:01:00,4892.549019607844
2021-03-24 07:02:00,4892.470588235294
2021-03-24 07:03:00,4892.392156862745
2021-03-24 07:04:00,4892.313725490196
2021-03-24 07:05:00,4892.235294117647
2021-03-24 07:06:00,4892.156862745098
2021-03-24 07:07:00,4892.078431372549
2021-03-24 07:08:00,4892.0
2021-03-24 07:09:00,4892.333333333333
2021-03-24 07:10:00,4892.666666666667
2021-03-24 07:11:00,4893.0
2021-03-24 07:12:00,4892.666666666667
2021-03-24 07:13:00,4892.333333333333
2021-03-24 07:14:00,4892.0
2021-03-24 07:15:00,4891.0
2021-03-24 07:16:00,4890.0
2021-03-24 07:17:00,4889.0
2021-03-24 07:18:00,4889.0
2021-03-24 07:19:00,4889.0
2021-03-24 07:20:00,4889.0
2021-03-24 07:21:00,4889.0
2021-03-24 07:22:00,4889.0
2021-03-24 07:23:00,4889.0
2021-03-24 07:24:00,4889.0
2021-03-24 07:25:00,4889.0
2021-03-24 07:26:00,4888.5
2021-03-24 07:27:00,4888.0
2021-03-24 07:28:00,4887.5
2021-03-24 07:29:00,4887.0
2021-03-24 07:30:00,4886.4
2021-03-24 07:31:00,4885.8
2021-03-24 07:32:00,4885.2
2021-03-24 07:33:00,4884.6
2021-03-24 07:34:00,4884.0
2021-03-24 07:35:00,4877.0
2021-03-24 07:36:00,4880.0
2021-03-24 07:37:00,4880.0
2021-03-24 07:38:00,4880.0
2021-03-24 07:39:00,4880.0
2021-03-24 07:40:00,4879.666666666667
2021-03-24 07:41:00,4879.333333333333
2021-03-24 07:42:00,4879.0
2021-03-24 07:43:00,4879.583333333333
2021-03-24 07:44:00,4880.166666666667
2021-03-24 07:45:00,4880.75
2021-03-24 07:46:00,4881.333333333333
2021-03-24 07:47:00,4881.916666666667
2021-03-24 07:48:00,4882.5
2021-03-24 07:49:00,4883.083333333333
2021-03-24 07:50:00,4883.666666666667
2021-03-24 07:51:00,4884.25
2021-03-24 07:52:00,4884.833333333333
2021-03-24 07:53:00,4885.416666666667
2021-03-24 07:54:00,4886.0
2021-03-24 07:55:00,4886.583333333333
2021-03-24 07:56:00,4887.166666666667
2021-03-24 07:57:00,4887.75
2021-03-24 07:58:00,4888.333333333333
2021-03-24 07:59:00,4888.916666666667
2021-03-24 08:00:00,4889.5
2021-03-24 08:01:00,4890.083333333333
2021-03-24 08:02:00,4890.666666666667
2021-03-24 08:03:00,4891.25
2021-03-24 08:04:00,4891.833333333333
2021-03-24 08:05:00,4892.416666666667
2021-03-24 08:06:00,4893.0
2021-03-24 08:07:00,4893.583333333333
2021-03-24 08:08:00,4894.166666666667
2021-03-24 08:09:00,4894.75
2021-03-24 08:10:00,4895.333333333333
2021-03-24 08:11:00,4895.916666666667
2021-03-24 08:12:00,4896.5
2021-03-24 08:13:00,4897.083333333333
2021-03-24 08:14:00,4897.666666666667
2021-03-24 08:15:00,4898.25
2021-03-24 08:16:00,4898.833333333333
2021-03-24 08:17:00,4899.416666666667
2021-03-24 08:18:00,4900.0
2021-03-24 08:19:00,4900.583333333333
2021-03-24 08:20:00,4901.166666666667
2021-03-24 08:21:00,4901.75
2021-03-24 08:22:00,4902.333333333333
2021-03-24 08:23:00,4902.916666666667
2021-03-24 08:24:00,4903.5
2021-03-24 08:25:00,4904.083333333333
2021-03-24 08:26:00,4904.666666666667
2021-03-24 08:27:00,4905.25
2021-03-24 08:28:00,4905.833333333333
2021-03-24 08:29:00,4906.416666666667
2021-03-24 08:30:00,4907.0
2021-03-24 08:31:00,4922.0
2021-03-24 08:32:00,4935.0
2021-03-24 08:33:00,4938.0
2021-03-24 08:34:00,4939.0
2021-03-24 08:35:00,4939.0
2021-03-24 08:36:00,4947.0
2021-03-24 08:37:00,4946.0
2021-03-24 08:38:00,4945.666666666667
